Gene;P-I;P-II;P-III;A-I;A-II;A-III;S-I;S-II;S-III
Sik3;509.3130229;530.9964874;491.4549182;521.4605425;536.3633559;444.9351524;499.5381825;528.4218264;484.6395783
Apoa1;12.24310151;17.0319628;28.30368639;39.14868937;17.98457012;17.15545986;10.59626448;5.641514161;24.00119816
Zpr1;408.9195905;444.8347932;406.5438591;431.4185569;419.9926081;400.109596;454.1256204;417.4720479;495.7170543
Bud13;220.3758272;167.3139875;216.1372415;226.2794246;230.6256639;246.8172612;237.6590747;226.6008188;210.4720454
4930448E22Rik;12.24310151;13.02444214;1.2865312;4.697842725;7.405411225;10.51463669;7.56876034;5.641514161;3.692492025
2900052N01Rik;2.448620303;5.009400825;2.573062399;10.17865924;9.521243004;17.70886179;0;1.88050472;4.615615031
Gm31816;6.121550756;12.02256198;5.146124798;7.829737875;12.69499067;7.194225101;16.65127275;25.38681373;12.00059908
Cadm1;2355.572731;2358.425908;3149.428376;4498.184409;5005.000072;4215.262507;7818.529431;8612.71162;8099.481257
Nxpe4;29.38344363;27.05076445;24.44409279;27.40408256;15.86873834;16.60205793;16.65127275;26.32706609;20.30870614
Nxpe2;48.97240605;26.04888429;33.44981119;64.98682436;27.50581312;24.34968496;15.13752068;29.14782317;48.00239632
Rexo2;1328.376514;1214.27876;1372.72879;1718.627464;1472.618918;1530.156339;1792.282449;1635.098854;1761.318696
Rbm7;668.4733426;632.1863841;625.254163;669.4425883;689.7611599;667.9561305;752.3347778;644.0728668;749.575881
Gm5617;139.5713572;117.2199793;97.77637116;83.77819526;77.22785992;93.52492631;122.6139175;78.0409459;145.853435
Zbtb16;34.28068424;74.13913221;28.30368639;28.97003014;13.75290656;18.81566565;12.11001654;15.04403776;3.692492025
Htr3a;7.345860908;8.01504132;5.146124798;4.697842725;19.04248601;3.320411585;3.027504136;36.66984205;15.69309111
Usp28;145.692908;144.2707438;138.9453695;125.275806;133.2974021;158.2729522;145.3201985;174.886939;152.315296
Zw10;280.3670246;335.6298553;334.4981119;306.1427509;289.8689537;276.7009654;325.4566946;283.0159604;251.0894577
Gm4894;0;1.001880165;0;0.782973787;0;4.980617378;0;0;0
Ttc12;55.09395681;33.06204544;41.16899838;41.49761074;43.37455146;47.03916412;31.78879343;50.77362745;36.00179724
Ncam1;1895.232114;2565.815102;2064.882575;2739.625282;2606.704751;2708.34905;3605.757426;3367.983954;3101.693301
Rpl10-ps3;5172.710389;5531.380391;6939.54929;6129.118808;5290.637363;5069.161686;6562.115215;5167.626972;4572.22825
Plet1os;0;3.005640495;0;1.565947575;0;1.660205793;3.027504136;0;2.769369019
Plet1;12.24310151;31.05828511;11.5787808;54.80816512;57.12745802;47.03916412;21.19252895;26.32706609;17.53933712
Pts;168.9548009;159.2989462;186.5470239;152.6798886;140.7028133;166.5739812;157.4302151;107.1887691;151.392173
Bco2;1.224310151;10.01880165;1.2865312;4.697842725;2.115831779;2.767009654;1.513752068;0.94025236;0.923123006
Il18;11.01879136;10.01880165;11.5787808;3.13189515;6.347495336;4.980617378;9.082512408;4.701261801;7.38498405
Sdhd;94.27188165;67.12597105;96.48983996;94.73982828;93.09659826;100.7191514;113.5314051;83.68246006;120.0059908
Timm8b;837.4281435;828.5548964;755.1938141;762.616469;796.6106647;868.2876295;989.9938525;718.3528032;1059.745211
Nkapd1;548.4909478;593.1130577;595.6639454;570.0049173;514.1471222;579.4118216;584.3082983;460.7236565;541.8732047
Pih1d2;40.40223499;45.08460742;48.88818558;57.94006027;45.49038324;48.69936991;39.35755377;28.20757081;36.00179724
Dlat;1519.368898;1631.060909;1578.573782;1587.087867;1390.101479;1340.339476;1568.247142;1303.189771;1294.218455
Dixdc1;378.3118367;360.6768594;406.5438591;302.227882;279.2897948;280.5747789;251.2828433;186.1699673;165.2390181
2310030G06Rik;50.1967162;80.1504132;83.62452797;38.36571559;39.14288791;49.25277184;31.78879343;30.08807553;52.61801135
Hspb2;0;4.00752066;3.859593599;0;1.057915889;0;0;3.761009441;1.846246012
Cryab;195.8896242;147.2763842;156.9568063;87.6930642;66.64870103;113.4473958;161.9714713;163.6039107;237.2426126
1110032A03Rik;203.2354851;183.3440702;164.6759935;156.5947575;229.567748;146.0981097;140.7789423;160.7831536;196.6252003
Fdxacb1;184.8708328;162.3045867;114.5012768;140.152308;207.3515143;156.0593445;149.8614547;163.6039107;190.1633393
Alg9;143.2442877;175.3290289;180.1143679;151.113941;143.876561;131.1562576;130.1826779;153.2611347;147.699681
Ppp2r1b;2823.259209;2905.452478;2691.423269;3018.363951;2885.994546;3078.021539;2801.955078;2752.118658;2397.350447
Sik2;95.4961918;63.11845039;83.62452797;72.03358845;60.30120569;100.1657495;43.89880997;68.6384223;48.92551933
Layn;8.570171059;4.00752066;6.432655998;9.39568545;8.463327115;4.980617378;1.513752068;5.641514161;4.615615031
4833427G06Rik;0;3.005640495;0;3.13189515;0;0.553401931;0;2.820757081;0
Gm32742;0;1.001880165;1.2865312;0.782973787;0;1.660205793;0;3.761009441;0
Pou2af1;0;1.001880165;0;2.348921362;1.057915889;4.980617378;0;0;1.846246012
Colca2;26.93482333;26.04888429;19.29796799;13.31055439;15.86873834;21.5826753;37.8438017;31.02832789;27.69369019
2010007H06Rik;3.672930454;10.01880165;12.865312;5.480816512;15.86873834;11.06803862;13.62376861;5.641514161;3.692492025
Arhgap20;22.03758272;15.02820247;9.005718397;20.35731847;45.49038324;23.79628303;27.24753722;24.44656137;35.07867424
Gm6980;0;0;0;0.782973787;0;1.106803862;10.59626448;3.761009441;0
Fdx1;183.6465227;156.2933057;205.8449919;212.9688702;213.6990096;260.0989075;201.329025;136.3365922;232.6269976
Rdx;3456.227557;3296.185743;3568.837547;4455.120851;3967.184585;3882.667947;4311.16589;3869.138462;3222.622415
Zc3h12c;29.38344363;17.0319628;28.30368639;16.44244954;8.463327115;28.22349847;42.3850579;44.19186093;17.53933712
AI593442;3.672930454;3.005640495;2.573062399;1.565947575;0;0;0;1.88050472;0
Ddx10;634.1926584;510.9588841;613.6753822;572.3538386;593.4908139;587.1594486;520.7307114;573.5539397;514.1795145
Exph5;6.121550756;7.013161155;1.2865312;3.13189515;3.173747668;12.17484248;4.541256204;6.581766522;0.923123006
Poglut3;228.9459983;266.5001239;268.8850207;212.1858964;265.5368882;253.4580843;233.1178185;248.2266231;216.9339065
4930550C14Rik;30.60775378;22.04136363;11.5787808;21.14029226;24.33206545;21.5826753;28.76128929;19.74529956;26.77056718
Atm;69.78567862;110.2068181;93.91677757;115.0971468;95.21243004;117.8746113;149.8614547;68.6384223;92.31230062
Npat;404.0223499;379.7125825;371.8075167;365.6487588;437.9771782;468.1780335;461.6943808;495.5129938;351.7098654
Acat1;351.3770134;272.5114049;209.7045855;229.4113197;199.9461031;248.4774669;305.7779177;303.7015124;329.5549132
Cul5;395.4521789;366.6881404;418.1226398;414.9761074;374.5022248;371.3326956;363.3004963;324.3870643;326.7855442
Gm16124;8.570171059;17.0319628;10.2922496;5.480816512;1.057915889;2.767009654;4.541256204;5.641514161;10.15435307
Rab39;4.897240605;7.013161155;7.719187197;2.348921362;6.347495336;2.213607723;1.513752068;3.761009441;3.692492025
Slc35f2;75.90722938;81.15229336;104.2090272;72.03358845;41.25871968;54.23338922;49.95381825;43.25160857;44.3099043
Elmod1;2.448620303;6.01128099;2.573062399;7.046764087;4.231663557;4.980617378;0;8.462271242;6.461861044
Tnfaip8l3;19.58896242;20.0376033;15.43837439;7.046764087;2.115831779;13.28164634;0;3.761009441;3.692492025
Cyp19a1;2.448620303;1.001880165;0;0.782973787;0;0;0;7.522018882;0
Gldn;4.897240605;4.00752066;7.719187197;0.782973787;2.115831779;3.320411585;0;0.94025236;0
Dmxl2;178.7492821;165.3102272;185.2604927;160.5096264;145.9923927;155.5059426;177.108992;181.4687055;188.3170933
Cib2;183.6465227;270.5076445;238.0082719;179.3009973;145.9923927;143.884502;80.22885961;83.68246006;134.7759589
Idh3a;670.9219629;850.59626;770.6321885;674.140431;655.9078514;730.4905487;614.5833396;571.673435;674.8029175
Acsbg1;24.48620303;20.0376033;20.58449919;11.74460681;15.86873834;8.854430893;15.13752068;18.8050472;24.92432117
Dnaja4;45.2994756;40.0752066;30.87674879;35.23382044;24.33206545;37.07792937;33.3025455;25.38681373;23.07807516
Wdr61;752.950743;1089.043739;730.7497213;818.9905817;816.7110666;785.8307418;758.3897861;762.5446641;961.8941725
Crabp1;9543.497629;8229.443675;8256.957239;11428.2854;10981.16693;11868.25781;6437.987545;6168.995735;7153.280175
Ireb2;554.6124985;636.1939047;676.715411;689.7999068;618.8807953;642.4996417;632.7483644;746.560374;541.8732047
Hykk;61.21550756;66.12409089;65.61309118;75.94845739;68.76453281;107.3599746;74.17385133;80.86170298;43.38678129
AY074887;9.79448121;5.009400825;7.719187197;3.914868937;11.63707478;12.17484248;7.56876034;12.22328068;1.846246012
Psma4;3312.983269;2963.561528;2911.420105;3020.712872;3254.149276;3211.391405;3510.391046;3053.939666;4096.819902
Chrna5;0;0;1.2865312;1.565947575;3.173747668;2.767009654;12.11001654;1.88050472;4.615615031
Chrna3;0;0;0;22.70623984;21.15831779;20.47587144;46.92631411;20.68555192;15.69309111
Chrnb4;24.48620303;1.001880165;7.719187197;62.637903;71.93828048;77.47627032;45.41256204;47.95287037;52.61801135
Gm47887;0;1.001880165;3.859593599;14.09352817;21.15831779;3.320411585;33.3025455;9.402523602;11.07747607
Ube2q2;176.3006618;178.3346694;180.1143679;214.5348178;195.7144395;197.5644893;233.1178185;239.7643519;198.4714463
Fbxo22;446.8732052;434.8159916;436.1340766;458.0396657;452.7880006;505.8093648;413.2543146;406.1890196;440.329674
Nrg4;7.345860908;5.009400825;1.2865312;3.914868937;7.405411225;6.087421239;12.11001654;12.22328068;3.692492025
Tmem266;0;1.001880165;3.859593599;7.046764087;4.231663557;2.767009654;0;2.820757081;0.923123006
Etfa;1104.327756;1138.135867;1241.502608;1201.864764;1172.170805;1175.425701;1295.77177;1218.567059;1344.99022
Isl2;7.345860908;1.001880165;0;0.782973787;1.057915889;4.980617378;0;0;2.769369019
Scaper;160.3846298;108.2030578;87.48412157;79.86332632;108.9653366;101.2725533;75.6876034;108.1290214;88.6198086
Rcn2;1076.168623;1055.981694;1110.276425;854.2244021;871.7226928;884.8896874;794.7198357;826.4818246;709.8815918
Pstpip1;6.121550756;11.02068181;7.719187197;3.13189515;5.289579447;2.213607723;3.027504136;3.761009441;6.461861044
Tspan3;2795.100075;2547.781259;2376.223126;2967.470655;2618.341826;2704.475236;2680.854912;2791.609258;3161.696296
Peak1;978.2238109;905.6996691;913.4371517;761.0505214;819.8848142;789.1511534;737.1972571;842.4661148;591.721847
Gm29322;0;0;3.859593599;0;0;4.427215447;0;0;0
Hmg20a;976.9995007;1062.994855;1034.371084;1057.797587;1148.896656;1050.356865;1103.525258;1197.881507;1007.1272
Lingo1;50.1967162;40.0752066;64.32655998;48.54437482;86.74910293;59.76740853;71.1463472;37.61009441;43.38678129
Cspg4;47.7480959;41.07708676;52.74777918;23.48921362;26.44789723;53.12658536;28.76128929;48.89312273;45.2330273
Snx33;179.9735922;102.1917768;119.6474016;152.6798886;150.2240563;187.6032546;222.521554;184.2894626;194.7789543
Imp3;707.6512674;650.2202271;563.5006654;617.7663183;752.1781973;627.0043876;653.9408934;567.9124256;752.3452501
Snupn;80.80446998;117.2199793;96.48983996;120.5779633;137.5290656;81.35008383;83.25636374;99.66675018;109.8516377
Ptpn9;871.7088277;950.7842765;967.471462;954.4450469;886.5335153;890.4237067;918.8475053;780.409459;749.575881
Gm10658;9.79448121;7.013161155;10.2922496;5.480816512;1.057915889;4.427215447;1.513752068;5.641514161;13.84684509
Sin3a;1846.259708;1701.19252;1642.900342;1726.457201;1707.476245;1771.439581;1672.696035;1570.221442;1620.080876
Man2c1os;2.448620303;4.00752066;2.573062399;3.914868937;1.057915889;2.767009654;3.027504136;0.94025236;2.769369019
Man2c1;490.9483707;425.7990701;357.6556735;201.2242634;445.3825894;400.6629979;284.5853888;435.3368428;467.1002411
Neil1;101.6177426;83.15605369;82.33799677;67.33574572;49.7220468;85.22389735;33.3025455;55.47488925;60.0029954
Commd4;930.475715;918.7241113;774.4917821;874.5817206;880.1860199;821.2484654;741.7385133;784.1704684;1069.899564
1700017B05Rik;184.8708328;163.3064669;137.6588383;249.7686382;279.2897948;231.3220071;270.9616202;330.9688308;302.784346
Ppcdc;110.1879136;100.1880165;90.05718397;93.17388071;104.733673;91.86472052;130.1826779;104.368012;116.3134988
Scamp5;31.83206393;51.09588841;16.72490559;21.14029226;28.56372901;18.81566565;21.19252895;30.08807553;26.77056718
Rpp25;17.14034212;18.03384297;12.865312;15.65947575;9.521243004;12.72824441;12.11001654;30.08807553;16.61621411
Cox5a;4048.79367;4249.97566;4145.203525;3947.753836;4693.972801;4759.256605;4380.798485;4128.648114;5825.829292
Gm26631;24.48620303;7.013161155;11.5787808;8.612711662;22.21623368;11.62144055;6.055008272;5.641514161;5.538738037
Fam219b;188.5437633;226.4249173;208.4180543;253.6835071;188.3090283;213.6131453;260.3653557;193.6919862;260.3206878
Mpi;286.4885754;270.5076445;268.8850207;274.8237994;303.6218602;262.8659171;314.8604302;253.8681373;315.7080681
Scamp2;478.7052691;526.9889668;558.3545406;488.5756434;439.0350941;433.3137118;505.5931907;585.7772204;585.2599859
Ulk3;236.2918592;413.7765081;268.8850207;225.4964508;257.0735611;347.5364126;216.4665457;293.3587364;224.3188905
Csk;2564.929767;2571.826383;3092.821004;3169.477892;3359.940865;2983.943211;3658.738748;2758.700425;2382.580479
Edc3;456.6676864;597.1205783;476.0165438;477.6140104;389.3130473;427.7796925;475.3181494;461.6639089;552.9506807
Clk3;468.9107879;340.6392561;349.9364863;414.9761074;403.0659538;353.0704319;387.5205294;410.8902814;475.4083482
Arid3b;5355.132602;5305.957354;4937.706744;3806.035581;3955.54751;4563.905724;3964.516666;3224.125343;3222.622415
Ubl7;4.897240605;9.016921485;7.719187197;10.17865924;3.173747668;5.534019308;3.027504136;3.761009441;8.308107056
Sema7a;26.93482333;29.05452478;33.44981119;54.02519134;34.91122435;32.65071392;33.3025455;23.50630901;17.53933712
Gm17322;18.36465227;15.02820247;12.865312;7.829737875;5.289579447;9.961234755;6.055008272;8.462271242;8.308107056
Cyp11a1;7.345860908;3.005640495;20.58449919;1.565947575;0;0;1.513752068;3.761009441;1.846246012
Stra6;1100.654826;1578.96314;2015.99439;1464.943956;1669.391273;1405.087502;1026.323902;708.9502796;852.0425347
Islr;73.45860908;33.06204544;73.33227837;38.36571559;40.2008038;58.10720274;59.03633065;71.45917938;74.7729635
Islr2;1.224310151;2.00376033;0;0;1.057915889;5.534019308;0;0;1.846246012
Pml;1366.330129;1556.921776;1578.573782;1194.818;1024.062581;1359.708544;961.2325632;1261.818667;1044.975243
Stoml1;68.56136847;53.09964874;106.7820896;66.55277194;69.8224487;71.94225101;36.33004963;64.87741286;67.38797945
Loxl1;7.345860908;13.02444214;5.146124798;10.17865924;17.98457012;9.961234755;19.67877688;49.83337509;30.46305921
Insyn1;1.224310151;3.005640495;3.859593599;2.348921362;1.057915889;3.873813516;4.541256204;2.820757081;0
Cd276;181.1979024;222.4173966;201.9853983;231.7602411;203.1198508;224.127782;180.1364961;240.7046042;206.7795534
Nptn;674.5948933;638.1976651;571.2198526;755.5697049;597.7224775;631.985005;688.757191;581.0759586;600.029954
Rec114;8.570171059;1.001880165;6.432655998;6.2637903;0;4.980617378;4.541256204;2.820757081;3.692492025
Hcn4;7.345860908;6.01128099;9.005718397;28.97003014;30.67956079;43.16535061;16.65127275;22.56605665;18.46246012
Neo1;823.9607318;885.6620658;832.3856861;951.3131518;932.0238985;1040.39563;930.9575218;1046.500877;921.2767602
Adpgk;610.9307655;565.060413;648.4117246;520.6775687;419.9926081;534.0328633;457.1531245;485.1702179;505.8714074
Bbs4;57.54257711;42.07896693;42.45552958;41.49761074;46.54829913;39.84493902;34.81629756;40.43085149;39.69428927
Arih1;1055.35535;1128.117066;1026.651897;1261.370772;1148.896656;1268.397225;1179.212861;1287.205481;949.8935734
Hexa;126.1039456;185.3478305;151.8106815;155.0288099;163.9769628;140.5640904;172.5677358;145.7391158;139.3915739
Parp6;126.1039456;166.3121074;155.6702751;138.5863604;148.1082245;148.3117175;149.8614547;174.886939;167.0852641
Pkm;40885.8375;33944.70187;42087.58166;24969.03408;37608.90987;35535.59818;32227.78153;37379.73258;45337.3402
Gramd2;2.448620303;4.00752066;0;3.13189515;6.347495336;1.106803862;3.027504136;5.641514161;0
Senp8;224.0487577;252.4738016;335.7846431;277.9556946;266.5948041;278.9145731;160.4577192;244.4656137;195.7020773
Myo9a;342.8068424;380.7144627;373.0940479;383.6571559;430.571767;382.4007342;389.0342815;368.5789252;348.9404964
Gm20275;13.46741166;4.00752066;0;2.348921362;0;0;0;0;0
Nr2e3;0;1.001880165;0;6.2637903;1.057915889;1.660205793;3.027504136;2.820757081;5.538738037
Thsd4;140.7956674;144.2707438;129.9396512;110.399304;108.9653366;112.8939939;121.1001654;175.8271914;112.6210068
9230112J17Rik;0;2.00376033;0;0;0;0.553401931;0;2.820757081;3.692492025
Lrrc49;277.9184043;230.4324379;276.6042079;227.0623984;209.4673461;267.8465345;333.025455;269.8524274;244.6275966
Larp6;2.448620303;1.001880165;2.573062399;14.87650196;7.405411225;0;0;0;3.692492025
Uaca;79.58015983;57.1071694;68.18615358;63.42087679;92.03868237;72.49565294;90.82512408;112.8302832;86.77356258
Tle3;688.062305;694.3029543;779.6379069;684.3190903;833.6377208;819.5882596;655.4546455;740.9188599;705.2659768
Rplp1;30000.49595;32855.65813;27687.43795;29334.11295;27328.08325;24600.37603;27218.77594;28236.71863;31437.8771
Kif23;857.0171059;657.2333882;850.3971229;722.6848058;664.3711785;637.5190243;644.858381;734.3370933;601.8762001
Paqr5;1.224310151;9.016921485;3.859593599;1.565947575;0;4.980617378;6.055008272;4.701261801;0
Glce;269.3482333;324.6091734;238.0082719;328.066017;229.567748;256.7784959;252.7965954;354.4751398;275.0906559
A730043L09Rik;0;5.009400825;1.2865312;6.2637903;10.57915889;3.320411585;7.56876034;4.701261801;3.692492025
Anp32a;3806.38026;3924.364606;3482.639957;3821.695057;3885.725062;3450.461039;3481.629756;3179.933482;2441.660351
Coro2b;176.3006618;295.5546487;312.6270815;263.8621664;215.8148414;251.2444766;329.9979508;358.2361492;403.4047537
Itga11;1.224310151;2.00376033;0;1.565947575;3.173747668;0;0;3.761009441;1.846246012
Fem1b;1301.441691;1566.940578;1309.688761;1554.202968;1354.132338;1423.903168;1288.20301;1344.560875;1038.513382
Cln6;122.4310151;116.2180991;159.5298687;97.87172343;120.6024114;101.2725533;116.5589092;113.7705356;116.3134988
Calml4;20.81327257;20.0376033;16.72490559;13.31055439;24.33206545;13.28164634;9.082512408;13.16353304;15.69309111
Pias1;1054.13104;1197.246797;1049.809459;1051.533797;1206.024114;1024.346974;1083.846481;1273.101696;1018.204676
Skor1;6.121550756;3.005640495;2.573062399;3.13189515;0;4.427215447;4.541256204;2.820757081;0
Map2k5;204.4597953;270.5076445;216.1372415;251.3345858;269.7685518;240.7298399;243.714083;233.1825853;235.3963666
2300009A05Rik;581.5473219;664.2465494;524.9047294;544.1667823;683.4136645;613.7227413;659.9959017;766.3056736;840.0419357
Gm16759;3.672930454;2.00376033;1.2865312;0.782973787;0;0;0;1.88050472;0.923123006
Iqch;1.224310151;0;9.005718397;3.914868937;0;7.747627032;7.56876034;1.88050472;1.846246012
Aagab;219.1515171;179.3365495;208.4180543;170.6882857;167.1507105;220.2539685;164.9989754;171.1259296;171.7008792
Smad3;2338.432389;2202.132603;1726.52487;2718.48499;3034.102771;2902.593127;3051.724169;2658.093422;2485.970256
Smad6;100.3934324;161.3027066;123.5069952;144.8501507;121.6603273;116.2144055;108.9901489;142.9183588;168.0083871
Scarletltr;4.897240605;1.001880165;2.573062399;7.829737875;2.115831779;2.213607723;1.513752068;2.820757081;0
Lctl;6.121550756;0;1.2865312;0;0;3.320411585;0;7.522018882;4.615615031
Zwilch;541.1450869;529.9946073;562.2141342;494.8394337;611.475384;582.1788312;490.45567;600.8212582;479.1008402
Rpl4;25173.04102;25057.02293;24612.62838;27526.22647;27711.04881;27241.76345;27288.40853;26289.45599;32843.79344
Snapc5;213.0299663;223.4192768;238.0082719;204.3561585;244.3785704;230.7686052;202.8427771;180.5284532;207.7026764
Map2k1;1016.177426;985.8500823;1097.411113;919.2112265;866.4331134;786.9375456;955.1775549;834.9440959;887.121209
Gm48855;7.345860908;1.001880165;3.859593599;1.565947575;5.289579447;1.106803862;0;1.88050472;4.615615031
