sample,Gene,Z-score,group,replicate
P-II,Pnp2,1.5737076738145819,Posterior,2
P-II,Pnpla2,0.5239825858377103,Posterior,2
P-II,Pnpla6,-0.2091549719744375,Posterior,2
P-II,Pnpla7,0.24684673671525476,Posterior,2
P-II,Pnpla8,-0.6934967196781859,Posterior,2
P-II,Pnpo,-0.1360444774254052,Posterior,2
P-II,Pnpt1,-1.1026717078351034,Posterior,2
P-II,Pnrc1,1.278621614115844,Posterior,2
P-II,Poc1a,-0.2455082763840498,Posterior,2
P-II,Poc1b,1.4773670673402062,Posterior,2
P-II,Poc5,-1.001823874340735,Posterior,2
P-II,Podxl,1.7153424794292356,Posterior,2
P-II,Pof1b,-0.3592535159564268,Posterior,2
P-II,Pofut1,-1.2271437728776284,Posterior,2
P-II,Pofut2,-1.542424591773028,Posterior,2
P-II,Pogk,-1.8892750385348542,Posterior,2
P-II,Poglut1,-0.5797713471595968,Posterior,2
P-II,Poglut2,-1.9868996575242714,Posterior,2
P-II,Poglut3,-1.4391115430409809,Posterior,2
P-II,Pogz,-0.9290698314634388,Posterior,2
P-II,Pola1,-1.0526960761389914,Posterior,2
P-II,Pola2,0.024458143345607617,Posterior,2
P-II,Polb,-0.9694164949801815,Posterior,2
P-II,Pold1,-1.270176299328757,Posterior,2
P-II,Pold2,1.6032253562257435,Posterior,2
P-II,Pold3,0.32821894435626503,Posterior,2
P-II,Poldip2,-0.9939861378096214,Posterior,2
P-II,Poldip3,0.7182701463156681,Posterior,2
P-II,Pole,0.9037261738975653,Posterior,2
P-II,Pole2,0.17970978934066878,Posterior,2
P-II,Pole3,-1.5452288184067504,Posterior,2
P-II,Pole4,0.9846277162377018,Posterior,2
P-II,Polg,-0.608598109610742,Posterior,2
P-II,Polg2,-0.2992651704747536,Posterior,2
P-II,Polh,-1.0373796364301762,Posterior,2
P-II,Poli,1.842596482930768,Posterior,2
P-II,Polk,-1.0770259869473122,Posterior,2
P-II,Poll,-1.5599808307154719,Posterior,2
P-II,Polm,1.1557392937083506,Posterior,2
P-II,Polq,-1.7010433129283944,Posterior,2
P-II,Polr1a,-0.7225342683165618,Posterior,2
P-II,Polr1b,-1.806857100637249,Posterior,2
P-II,Polr1c,-0.7364921934044678,Posterior,2
P-II,Polr1d,-0.5591330527406914,Posterior,2
P-II,Polr1d.1,-1.419021348256667,Posterior,2
P-II,Polr1e,-1.7624550940635615,Posterior,2
P-II,Polr1f,-0.04305080002763237,Posterior,2
P-II,Polr1g,-1.2364260218715977,Posterior,2
P-II,Polr1h,1.877275115532037,Posterior,2
P-II,Polr2a,-0.8838073244441969,Posterior,2
P-II,Polr2b,-0.09914953934280574,Posterior,2
P-II,Polr2c,-1.2455943469064372,Posterior,2
P-II,Polr2d,1.323281621477555,Posterior,2
P-II,Polr2e,0.4184109702821838,Posterior,2
P-II,Polr2f,-1.3752699088207119,Posterior,2
P-II,Polr2g,-0.9781135419880063,Posterior,2
P-II,Polr2h,0.7471132753057844,Posterior,2
P-II,Polr2i,1.6710667085514832,Posterior,2
P-II,Polr2j,-0.3988699581417685,Posterior,2
P-II,Polr2k,-0.6631175009732878,Posterior,2
P-II,Polr2l,-1.4776093529110217,Posterior,2
P-II,Polr2m,1.0966039096136568,Posterior,2
P-II,Polr2m.1,1.80575009460351,Posterior,2
P-II,Polr3a,-0.37691433971260035,Posterior,2
P-II,Polr3b,-0.9637376471069663,Posterior,2
P-II,Polr3c,0.8126089946587652,Posterior,2
P-II,Polr3d,1.1583171742357223,Posterior,2
P-II,Polr3e,-0.13453588456388363,Posterior,2
P-II,Polr3f,-1.5957540220403983,Posterior,2
P-II,Polr3g,0.9340589250219358,Posterior,2
P-II,Polr3gl,0.5675331397497526,Posterior,2
P-II,Polr3h,-1.8015072151329246,Posterior,2
P-II,Polr3k,1.7030519365474757,Posterior,2
P-II,Polrmt,-0.5405737403902112,Posterior,2
P-II,Pom121,0.06170399608933504,Posterior,2
P-II,Pomgnt1,-1.2705389185097415,Posterior,2
P-II,Pomgnt2,-0.7844285758316861,Posterior,2
P-II,Pomk,0.11128136365758565,Posterior,2
P-II,Pomp,0.362605929443623,Posterior,2
P-II,Pomt1,-1.5736474998309167,Posterior,2
P-II,Pomt2,-1.377113522980551,Posterior,2
P-II,Pon2,0.9456037812122243,Posterior,2
P-II,Pon3,-1.5656251070407958,Posterior,2
P-II,Pop1,-0.32932283771012744,Posterior,2
P-II,Pop4,0.13104273486888535,Posterior,2
P-II,Pop5,-0.7593607082482664,Posterior,2
P-II,Pop7,1.1145346983055824,Posterior,2
P-II,Por,-0.7284159907260304,Posterior,2
P-II,Postn,2.0459479059768966,Posterior,2
P-II,Pot1,-1.761857600587667,Posterior,2
P-II,Pot1b,0.1681358686769385,Posterior,2
P-II,Pou2f1,1.431104540474359,Posterior,2
P-II,Ppa1,2.0910327019240857,Posterior,2
P-II,Ppa2,-0.5747277658668609,Posterior,2
P-II,Ppan,-0.7770234308218175,Posterior,2
P-II,Ppat,-1.3304591138440804,Posterior,2
P-II,Ppcdc,0.2648875128930397,Posterior,2
P-II,Ppcs,-1.9818910672437113,Posterior,2
P-II,Ppdpf,-0.3632290145050094,Posterior,2
P-II,Ppfia1,1.3685257323641664,Posterior,2
P-II,Ppfia3,-1.138997063098159,Posterior,2
P-II,Ppfibp1,0.7585932402509873,Posterior,2
P-II,Ppfibp2,0.8924806291395195,Posterior,2
P-II,Pphln1,-0.7324163215703694,Posterior,2
P-II,Ppia,1.811890755105291,Posterior,2
P-II,Ppib,-2.027939771860292,Posterior,2
P-II,Ppic,-1.43098066084216,Posterior,2
P-II,Ppid,-0.810913840740895,Posterior,2
P-II,Ppie,1.5033284305057577,Posterior,2
P-II,Ppif,1.0526268047425296,Posterior,2
P-II,Ppig,0.6660817028787622,Posterior,2
P-II,Ppih,-0.5669961077514888,Posterior,2
P-II,Ppil1,0.5105675411645957,Posterior,2
P-II,Ppil2,0.45190030814227056,Posterior,2
P-II,Ppil3,0.9862536642492187,Posterior,2
P-II,Ppil4,0.040510843049037626,Posterior,2
P-II,Ppip5k1,-1.015334337783462,Posterior,2
P-II,Ppip5k2,-0.7372406062182022,Posterior,2
P-II,Ppl,0.698755282169507,Posterior,2
P-II,Ppm1a,0.8428461493700685,Posterior,2
P-II,Ppm1b,0.9276369658798332,Posterior,2
P-II,Ppm1d,-1.8979077530335058,Posterior,2
P-II,Ppm1e,-1.102287229842622,Posterior,2
P-II,Ppm1f,1.6226584550632692,Posterior,2
P-II,Ppm1g,-0.4952839242313658,Posterior,2
P-II,Ppm1h,-0.3867747444553955,Posterior,2
P-II,Ppm1k,-0.7009844770182575,Posterior,2
P-II,Ppm1l,-1.3324967494320892,Posterior,2
P-II,Ppm1m,-0.08945375535965781,Posterior,2
P-II,Ppme1,1.550752828283975,Posterior,2
P-II,Ppox,-0.27744911124830385,Posterior,2
P-II,Ppp1ca,0.9038502205432217,Posterior,2
P-II,Ppp1cb,-0.028247557809072395,Posterior,2
P-II,Ppp1cc,1.8739996677052138,Posterior,2
P-II,Ppp1r10,-0.9023992628564061,Posterior,2
P-II,Ppp1r11,-0.09000313423479271,Posterior,2
P-II,Ppp1r12a,1.4690736570097944,Posterior,2
P-II,Ppp1r12b,0.3968313916343577,Posterior,2
P-II,Ppp1r12c,0.6283539459365096,Posterior,2
P-II,Ppp1r13b,-0.7449184307052459,Posterior,2
P-II,Ppp1r13l,-2.0300459542262557,Posterior,2
P-II,Ppp1r14a,-1.9494157464167292,Posterior,2
P-II,Ppp1r14b,0.8891062298802741,Posterior,2
P-II,Ppp1r15b,1.4069251385237809,Posterior,2
P-II,Ppp1r16a,2.4854756722045663,Posterior,2
P-II,Ppp1r18,0.429783025260688,Posterior,2
P-II,Ppp1r1a,-0.9478025165364997,Posterior,2
P-II,Ppp1r2,1.2547281064276752,Posterior,2
P-II,Ppp1r21,1.4747393658750805,Posterior,2
P-II,Ppp1r35,0.2627112318578279,Posterior,2
P-II,Ppp1r37,0.561254781947385,Posterior,2
P-II,Ppp1r3f,0.1188109955525443,Posterior,2
P-II,Ppp1r3g,1.3641241286771484,Posterior,2
P-II,Ppp1r7,0.5040539578879344,Posterior,2
P-II,Ppp1r8,0.8904748412213267,Posterior,2
P-II,Ppp1r9a,1.1959203769086857,Posterior,2
P-II,Ppp1r9b,0.8682457377931351,Posterior,2
P-II,Ppp2cb,0.7561135410092981,Posterior,2
P-II,Ppp2r1a,0.11411962358154477,Posterior,2
P-II,Ppp2r1b,-0.2764280939006682,Posterior,2
P-II,Ppp2r2a,0.48956169529311044,Posterior,2
P-II,Ppp2r2d,-0.977730577604482,Posterior,2
P-II,Ppp2r3a,0.18518261898059832,Posterior,2
P-II,Ppp2r3c,-0.6009631112066628,Posterior,2
P-II,Ppp2r3d,-0.13655829335342948,Posterior,2
P-II,Ppp2r5a,0.484490501876268,Posterior,2
P-II,Ppp2r5b,-1.913592583365175,Posterior,2
P-II,Ppp2r5c,1.2857203905386907,Posterior,2
P-II,Ppp2r5c.1,-1.5901040919635685,Posterior,2
P-II,Ppp2r5d,-1.3283592746301478,Posterior,2
P-II,Ppp2r5e,0.08780209583326448,Posterior,2
P-II,Ppp3ca,-0.8476802861153471,Posterior,2
P-II,Ppp3cb,-1.0405308320061546,Posterior,2
P-II,Ppp3r1,-1.4990427711067391,Posterior,2
P-II,Ppp4c,1.2762004005505767,Posterior,2
P-II,Ppp4r1,2.0102297999014183,Posterior,2
P-II,Ppp4r2,0.47724592509261715,Posterior,2
P-II,Ppp4r3a,-0.5131181705035712,Posterior,2
P-II,Ppp4r3b,-0.5990773712675351,Posterior,2
P-II,Ppp4r4,-1.776192022433288,Posterior,2
P-II,Ppp5c,2.087115529372186,Posterior,2
P-II,Ppp6c,-0.41024762997642283,Posterior,2
P-II,Ppp6r1,1.4844379992127217,Posterior,2
P-II,Ppp6r2,-1.3784474977076357,Posterior,2
P-II,Ppp6r3,0.07414481296736312,Posterior,2
P-II,Pprc1,-0.696408492642026,Posterior,2
P-II,Ppt1,1.610784184358592,Posterior,2
P-II,Ppt2,0.3345698663181159,Posterior,2
P-II,Pptc7,-0.6043937750288765,Posterior,2
P-II,Ppwd1,-2.0372462573572054,Posterior,2
P-II,Pqbp1,1.1123477187321154,Posterior,2
P-II,Praf2,-0.953516161532721,Posterior,2
P-II,Prag1,0.5220726617648933,Posterior,2
P-II,Pramel12,1.4908960275879934,Posterior,2
P-II,Prap1,1.538472625690548,Posterior,2
P-II,Prc1,-0.7338100327543954,Posterior,2
P-II,Prcc,0.13006133412945395,Posterior,2
P-II,Prcp,-1.5908232518347545,Posterior,2
P-II,Prdm10,-0.645927391239042,Posterior,2
P-II,Prdm11,-1.9885636924675425,Posterior,2
P-II,Prdm15,-0.269419661897444,Posterior,2
P-II,Prdm2,-0.6195927483072442,Posterior,2
P-II,Prdm4,-0.6620942392021201,Posterior,2
P-II,Prdm5,-0.21228344767551915,Posterior,2
P-II,Prdx1,-0.7169332348851637,Posterior,2
P-II,Prdx2,1.9294539878569654,Posterior,2
P-II,Prdx3,0.7272482283439796,Posterior,2
P-II,Prdx4,1.4877242855185084,Posterior,2
P-II,Prdx5,0.5757854179507119,Posterior,2
P-II,Prdx6,0.7391468619235195,Posterior,2
P-II,Prdx6.1,-1.9028918977907239,Posterior,2
P-II,Preb,-0.5272911976521574,Posterior,2
P-II,Prelid1,-1.5406125592499573,Posterior,2
P-II,Prelid2,-0.3908588530486448,Posterior,2
P-II,Prelid3b,-1.003097213601304,Posterior,2
P-II,Prep,2.091714116118138,Posterior,2
P-II,Prepl,-2.030938939740648,Posterior,2
P-II,Prex1,1.0357119245850037,Posterior,2
P-II,Prex2,-0.9769141254354834,Posterior,2
P-II,Prickle1,-0.12381296320410227,Posterior,2
P-II,Prickle2,0.276145167306916,Posterior,2
P-II,Prim1,-1.7778158771449157,Posterior,2
P-II,Prim2,1.1375289667606845,Posterior,2
P-II,Prkaa1,0.09976311855241521,Posterior,2
P-II,Prkaa2,1.578624846766387,Posterior,2
P-II,Prkab1,-0.42767014783596136,Posterior,2
P-II,Prkab2,-0.17958785307866298,Posterior,2
P-II,Prkaca,-1.816888018388864,Posterior,2
P-II,Prkacb,-1.5355883211440238,Posterior,2
P-II,Prkag1,-1.1324482252723496,Posterior,2
P-II,Prkag2,-1.552864939666127,Posterior,2
P-II,Prkar1a,1.1576621999880685,Posterior,2
P-II,Prkar2a,-1.0420013925430416,Posterior,2
P-II,Prkar2b,-0.9190575522339319,Posterior,2
P-II,Prkca,-0.9522528622952748,Posterior,2
P-II,Prkcd,-1.7788267413126035,Posterior,2
P-II,Prkce,-1.3741915030245915,Posterior,2
P-II,Prkch,-1.043764222773738,Posterior,2
P-II,Prkci,1.788309664817392,Posterior,2
P-II,Prkcsh,0.9544062244181512,Posterior,2
P-II,Prkcz,1.0360451551719774,Posterior,2
P-II,Prkd1,-0.776004492456354,Posterior,2
P-II,Prkd2,-0.9273663800331102,Posterior,2
P-II,Prkd3,-1.014140564723054,Posterior,2
P-II,Prkdc,-1.2646715770450208,Posterior,2
P-II,Prkg1,-1.3590998166530321,Posterior,2
P-II,Prkra,0.5271043200176619,Posterior,2
P-II,Prkrip1,-0.6279566800730039,Posterior,2
P-II,Prkx,0.3006960023853688,Posterior,2
P-II,Prl2c3,1.6221953446035347,Posterior,2
P-II,Prl8a2,1.4867048886039453,Posterior,2
P-II,Prmt1,-0.04615528861502594,Posterior,2
P-II,Prmt3,0.06026942808643432,Posterior,2
P-II,Prmt5,-1.0616843248491608,Posterior,2
P-II,Prmt6,-1.8391803217035811,Posterior,2
P-II,Prmt7,1.2213314718638026,Posterior,2
P-II,Prmt9,0.3087573334789099,Posterior,2
P-II,Prnp,1.585101317758216,Posterior,2
P-II,Prodh,0.0744537850557647,Posterior,2
P-II,Prom1,0.4249378755893995,Posterior,2
P-II,Prom2,-0.5024645089635541,Posterior,2
P-II,Prorp,0.942591777334407,Posterior,2
P-II,Prorsd1,1.3578996427733132,Posterior,2
P-II,Pros1,1.5482273373127384,Posterior,2
P-II,Proser1,-1.0082299309504987,Posterior,2
P-II,Proser2,-1.433913765285471,Posterior,2
P-II,Proser3,1.165106931319601,Posterior,2
P-II,Prox1,-0.0872245660250116,Posterior,2
P-II,Prp4k,-0.14884581404665703,Posterior,2
P-II,Prpf18,0.4934379501457782,Posterior,2
P-II,Prpf19,1.3781657741518702,Posterior,2
P-II,Prpf3,0.388229274429675,Posterior,2
P-II,Prpf31,-1.2251154833867073,Posterior,2
P-II,Prpf38a,-1.713477726845065,Posterior,2
P-II,Prpf38b,-0.4426187145187941,Posterior,2
P-II,Prpf39,-0.9615324412537076,Posterior,2
P-II,Prpf4,0.8532561759029407,Posterior,2
P-II,Prpf40a,-0.3596016471609047,Posterior,2
P-II,Prpf40b,0.5376154532362009,Posterior,2
P-II,Prpf6,-0.9811368711855764,Posterior,2
P-II,Prpf8,-1.268374408705142,Posterior,2
P-II,Prps1l1,-0.3842360243220675,Posterior,2
P-II,Prps1l3,-0.8809671624090524,Posterior,2
P-II,Prps2,0.9348465223467403,Posterior,2
P-II,Prpsap1,2.2476342215354324,Posterior,2
P-II,Prpsap2,0.9914763729653787,Posterior,2
P-II,Prr11,-1.6252008654145966,Posterior,2
P-II,Prr12,0.8670660214439458,Posterior,2
P-II,Prr14,-0.46237380656495713,Posterior,2
P-II,Prr14l,-0.7350061091660518,Posterior,2
P-II,Prr18,1.4855985457069203,Posterior,2
P-II,Prr3,-1.510710282974864,Posterior,2
P-II,Prr36,1.6173460709952918,Posterior,2
P-II,Prr5,1.0285886664900386,Posterior,2
P-II,Prr5l,-0.795878121329378,Posterior,2
P-II,Prrc1,-0.9269825840550221,Posterior,2
P-II,Prrc2a,0.2082464425095212,Posterior,2
P-II,Prrc2b,0.07759441337321406,Posterior,2
P-II,Prrc2c,1.0385095684666268,Posterior,2
P-II,Prrg3,-0.9458297173639343,Posterior,2
P-II,Prrx1,-1.2602157769480444,Posterior,2
P-II,Prrx2,-1.0739494766105182,Posterior,2
P-II,Prss23,-0.6897579076262177,Posterior,2
P-II,Prss8,-0.41793571043492883,Posterior,2
P-II,Prtg,0.19940621904113692,Posterior,2
P-II,Prune1,1.705548045980244,Posterior,2
P-II,Prune2,0.6628528439114291,Posterior,2
P-II,Prxl2a,0.8037622708353919,Posterior,2
P-II,Prxl2b,-0.8463739709117521,Posterior,2
P-II,Prxl2c,0.46906877002633296,Posterior,2
P-II,Psap,1.2254130246382622,Posterior,2
P-II,Psat1,-0.7928014641775937,Posterior,2
P-II,Psd3,0.07406692352890831,Posterior,2
P-II,Psen1,-1.6777678819507849,Posterior,2
P-II,Psen2,1.0953974082952174,Posterior,2
P-II,Psip1,-0.11909161738598743,Posterior,2
P-II,Pskh1,-2.375179807205015,Posterior,2
P-II,Psma1,0.9822082635376648,Posterior,2
P-II,Psma2,1.2912785416512378,Posterior,2
P-II,Psma3,1.9685795516507074,Posterior,2
P-II,Psma4,2.3506406771004404,Posterior,2
P-II,Psma5,1.5498180644060628,Posterior,2
P-II,Psma6,1.463561702731109,Posterior,2
P-II,Psma7,-0.09778830519282146,Posterior,2
P-II,Psmb1,-1.4597550042118381,Posterior,2
P-II,Psmb10,1.3251274831293491,Posterior,2
P-II,Psmb2,-0.04549964372830615,Posterior,2
P-II,Psmb3,-2.3767929722212005,Posterior,2
P-II,Psmb4,0.1818951472059203,Posterior,2
P-II,Psmb5,-0.3415741635855603,Posterior,2
P-II,Psmb6,1.203052831965767,Posterior,2
P-II,Psmb7,-1.3399112552936088,Posterior,2
P-II,Psmb8,0.808397334064015,Posterior,2
P-II,Psmc1,0.8829967170498141,Posterior,2
P-II,Psmc2,0.9524045650601783,Posterior,2
P-II,Psmc3,1.6764690425450108,Posterior,2
P-II,Psmc3ip,-0.12458631133525915,Posterior,2
P-II,Psmc4,1.296512687573849,Posterior,2
P-II,Psmc5,0.27267165195296494,Posterior,2
P-II,Psmc6,1.9530746348973786,Posterior,2
P-II,Psmd1,1.7628260819204837,Posterior,2
P-II,Psmd10,0.7513437739179075,Posterior,2
P-II,Psmd11,-1.481449422382135,Posterior,2
P-II,Psmd12,1.4870126737136482,Posterior,2
P-II,Psmd13,-0.7525794843729419,Posterior,2
P-II,Psmd14,1.9655616005979468,Posterior,2
P-II,Psmd2,1.9776850117423932,Posterior,2
P-II,Psmd3,0.2915197274315758,Posterior,2
P-II,Psmd4,1.9554371481752624,Posterior,2
P-II,Psmd5,0.4053290975988903,Posterior,2
P-II,Psmd6,1.3312963147464163,Posterior,2
P-II,Psmd7,-1.0924749668186406,Posterior,2
P-II,Psmd8,0.6009483647686221,Posterior,2
P-II,Psmd9,1.1550608064319976,Posterior,2
P-II,Psme1,1.1839519444104722,Posterior,2
P-II,Psme2,0.776885665068986,Posterior,2
P-II,Psme3,-0.4668044733353945,Posterior,2
P-II,Psme3ip1,1.1981970274184506,Posterior,2
P-II,Psme4,-1.5582528294127975,Posterior,2
P-II,Psmf1,0.14981364048126697,Posterior,2
P-II,Psmg1,0.8149175787499203,Posterior,2
P-II,Psmg2,-0.863735879261624,Posterior,2
P-II,Psmg3,-1.3285213842969867,Posterior,2
P-II,Psmg4,2.394910753090222,Posterior,2
P-II,Pspc1,1.2664936090763053,Posterior,2
P-II,Psph,-0.04808423378555233,Posterior,2
P-II,Psrc1,-1.272112474399418,Posterior,2
P-II,Pstk,-1.0466670340771802,Posterior,2
P-II,Ptar1,0.4408683948043016,Posterior,2
P-II,Ptbp1,-1.453605280641453,Posterior,2
P-II,Ptbp2,-1.119460811671056,Posterior,2
P-II,Ptbp3,1.7244009628973895,Posterior,2
P-II,Ptcd1,-2.1856631663577075,Posterior,2
P-II,Ptcd2,-1.4313119305835738,Posterior,2
P-II,Ptcd3,-2.0738227618501957,Posterior,2
P-II,Ptch1,-1.6174005182583788,Posterior,2
P-II,Ptdss1,-0.9464727060142502,Posterior,2
P-II,Ptdss2,-1.5790955866316458,Posterior,2
P-II,Pten,0.5569590334874203,Posterior,2
P-II,Pter,-0.5202267324756253,Posterior,2
P-II,Ptges2,0.47017885885486527,Posterior,2
P-II,Ptges3,1.7178304403462035,Posterior,2
P-II,Ptgfrn,-1.519649159159778,Posterior,2
P-II,Ptgis,-1.173861071513818,Posterior,2
P-II,Ptgr1,-0.8004866658499812,Posterior,2
P-II,Ptgr2,0.5957634979248254,Posterior,2
P-II,Ptgr3,-0.5361294117575077,Posterior,2
P-II,Ptgs1,1.1392664217027628,Posterior,2
P-II,Pth1r,-1.4936158143557645,Posterior,2
P-II,Ptk2,-1.814126152620955,Posterior,2
P-II,Ptk7,1.0900475520981954,Posterior,2
P-II,Ptma,1.6956102800649568,Posterior,2
P-II,Ptms,1.5104177889625594,Posterior,2
P-II,Ptn,0.6493305677267635,Posterior,2
P-II,Ptov1,-0.8936124184363043,Posterior,2
P-II,Ptp4a1,-0.6063457642587753,Posterior,2
P-II,Ptp4a2,-1.535779184369926,Posterior,2
P-II,Ptp4a3,-1.384346037943176,Posterior,2
P-II,Ptpa,0.2781723482109553,Posterior,2
P-II,Ptpdc1,-0.31126903510355575,Posterior,2
P-II,Ptpmt1,1.6626669049206169,Posterior,2
P-II,Ptpn1,-0.5075375649302587,Posterior,2
P-II,Ptpn11,0.6339434278220968,Posterior,2
P-II,Ptpn12,1.061277323397588,Posterior,2
P-II,Ptpn13,-0.3251096343646529,Posterior,2
P-II,Ptpn14,0.2562398626368198,Posterior,2
P-II,Ptpn2,0.5758099715726362,Posterior,2
P-II,Ptpn21,-1.1786945668667224,Posterior,2
P-II,Ptpn23,1.84668761811621,Posterior,2
P-II,Ptpn3,1.4213130739307351,Posterior,2
P-II,Ptpn4,-1.2703409956456382,Posterior,2
P-II,Ptpn6,0.8988600217746481,Posterior,2
P-II,Ptpn7,-0.4462179160098317,Posterior,2
P-II,Ptpn9,-1.7640274353981633,Posterior,2
P-II,Ptpra,-2.6373591450832503,Posterior,2
P-II,Ptprb,-0.9629121348927787,Posterior,2
P-II,Ptprc,-0.657575894463776,Posterior,2
P-II,Ptprd,-0.6865290403153199,Posterior,2
P-II,Ptprf,-1.080627836451783,Posterior,2
P-II,Ptprg,-1.12662996040591,Posterior,2
P-II,Ptprj,-0.42690034393816045,Posterior,2
P-II,Ptprk,-0.9531053361112534,Posterior,2
P-II,Ptprm,0.48396045945122385,Posterior,2
P-II,Ptprs,-1.5254123616350936,Posterior,2
P-II,Ptpru,0.6444165219315434,Posterior,2
P-II,Ptprz1,-0.9024994506148041,Posterior,2
P-II,Ptrh1,0.14551958273251867,Posterior,2
P-II,Ptrh2,-1.0002461316778652,Posterior,2
P-II,Ptrhd1,-0.028824771658506776,Posterior,2
P-II,Pts,1.0935214047600776,Posterior,2
P-II,Pttg1,1.8634685188282052,Posterior,2
P-II,Pttg1ip,0.8818920203612313,Posterior,2
P-II,Ptx3,-1.0947512389119403,Posterior,2
P-II,Puf60,1.7454796099806293,Posterior,2
P-II,Pum1,-1.771404447576434,Posterior,2
P-II,Pum2,-0.9166231019510158,Posterior,2
P-II,Pum3,-0.6049344425134909,Posterior,2
P-II,Pura,0.9135457570876725,Posterior,2
P-II,Purb,1.2679854688344363,Posterior,2
P-II,Pus1,-1.4976576793581642,Posterior,2
P-II,Pus10,1.075443591059513,Posterior,2
P-II,Pus3,-0.18413276215499852,Posterior,2
P-II,Pus7,-0.013657653209481285,Posterior,2
P-II,Pus7l,0.7875088379299116,Posterior,2
P-II,Pusl1,-1.7295675835467708,Posterior,2
P-II,Pvr,0.24944809561974543,Posterior,2
P-II,Pwp1,0.28488831522334696,Posterior,2
P-II,Pwp2,-1.9203824540341097,Posterior,2
P-II,Pwwp2a,-1.1529402641430018,Posterior,2
P-II,Pwwp2b,0.7188197281723103,Posterior,2
P-II,Pwwp3a,1.0086029812666297,Posterior,2
P-II,Pwwp3b,0.7803355118890554,Posterior,2
P-II,Pxdn,-1.2658099818489532,Posterior,2
P-II,Pxk,0.3925795681685348,Posterior,2
P-II,Pxn,-0.05049397868405254,Posterior,2
P-II,Pxylp1,-1.1211436458943682,Posterior,2
P-II,Pycard,1.5141996599254157,Posterior,2
P-II,Pycr1,-0.09090166270601971,Posterior,2
P-II,Pycr2,-1.556167745291381,Posterior,2
P-II,Pycr3,-0.5135808507190481,Posterior,2
P-II,Pygb,0.9737067896569191,Posterior,2
P-II,Pygl,-1.1047338981569645,Posterior,2
P-II,Pygm,1.0610356621996222,Posterior,2
P-II,Pygo2,1.9061771760742228,Posterior,2
P-II,Pym1,0.6179544026895543,Posterior,2
P-II,Pyroxd1,-0.5344936285522947,Posterior,2
P-II,Pzp,1.6639281700204844,Posterior,2
P-II,Q149G0,-0.6555263933607538,Posterior,2
P-II,Q3TEI4,-1.1079047933302495,Posterior,2
P-II,Q3TQI7,0.9643524425231642,Posterior,2
P-II,Q3TTL0,-0.9589859866007545,Posterior,2
P-II,Q3U6N9,1.6926460329907882,Posterior,2
P-II,Q3UJC8,1.3853205059567868,Posterior,2
P-II,Q3UPC7,-0.18703112446790632,Posterior,2
P-II,Q5EBG8,1.214452442013727,Posterior,2
P-II,Q5XFZ0,-0.6845005077200348,Posterior,2
P-II,Q80WR5,0.47773901595966656,Posterior,2
P-II,Q80X32,0.8809783754250557,Posterior,2
P-II,Q8BGC1,1.2090653687633541,Posterior,2
P-II,Q8BHN7,1.0308667950497656,Posterior,2
P-II,Q8C3W1,1.3394634684393947,Posterior,2
P-II,Q8C4P0,-0.4408207590187368,Posterior,2
P-II,Q8C4P0-2,0.28882473991784474,Posterior,2
P-II,Q8C5K5,-2.052293702789536,Posterior,2
P-II,Q8CIL4,1.508174484158246,Posterior,2
P-II,Q8K039,-0.28613477231612333,Posterior,2
P-II,Q8K207,-0.5568636127283965,Posterior,2
P-II,Q8K2W9,-1.8737500066334203,Posterior,2
P-II,Q8R092,-1.276155487078067,Posterior,2
P-II,Q8R3C1,0.4682796312044813,Posterior,2
P-II,Q8VE95,-0.48664747472551534,Posterior,2
P-II,Q8WUR0,-0.16147246175001354,Posterior,2
P-II,Q91V76,1.2813091171452962,Posterior,2
P-II,Q91WD4,1.3231155760463453,Posterior,2
P-II,Q91WE4,0.015480572353792264,Posterior,2
P-II,Q91Z58,0.7155711065432142,Posterior,2
P-II,Q922C1,-0.14613658165559437,Posterior,2
P-II,Q922M7,-0.6141327942810999,Posterior,2
